"packageId","routeId","moduleId","lessonId","activityId","activityOrder","visibleTitle","practiceType","macroStage","trackRole","archetype","helpAvailable","independentDemonstration","transfer","retention","requestedEvidence","physicalCompetenceClaim","physicalExecutionDeclared","currentEvidenceLevel","recommendedEvidenceLevel","evidenceProfile","executionTier","risk","operationalRisk","objectiveAlignment","recommendedAction","issueIds","rootCauseIds","manualReviewRequired"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.oscillator","lesson.mechanical.oscillator","activity.mechanical.configure-oscillator","2","Configurar frecuencia y amplitud conceptual","prediction / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.distinguish-frequency-amplitude:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.distinguish-frequency-amplitude""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.escape-oscillator","lesson.mechanical.escape-oscillator","activity.mechanical.relate-escape-oscillator","1","Relacionar escape y oscilador","guided-practice / guided-practice","2-understand-mechanical-systems","core","system-overview","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-escape-oscillator-system:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-escape-oscillator-system""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.escape-oscillator","lesson.mechanical.escape-oscillator","activity.mechanical.predict-escapement-interruption","2","Predecir una interrupción del sistema","prediction / guided-practice","2-understand-mechanical-systems","core","system-overview","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.diagnose-conceptual-interruption:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.diagnose-conceptual-interruption""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.motion-works","lesson.mechanical.motion-works","activity.mechanical.build-motion-works","1","Construir la minutería","guided-practice / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-motion-works:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-motion-works""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.motion-works","lesson.mechanical.motion-works","activity.mechanical.set-indication","2","Ajustar una indicación horaria","prediction / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-motion-works:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-motion-works""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.keyless","lesson.mechanical.keyless","activity.mechanical.reconstruct-crown-states","1","Reconstruir estados de la tija","guided-practice / completion-problem","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-keyless:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-keyless""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.keyless","lesson.mechanical.keyless","activity.mechanical.operate-winding-setting","2","Distinguir cuerda y puesta en hora","prediction / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-keyless:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-keyless""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.automatic-calendar","lesson.mechanical.automatic-calendar","activity.mechanical.follow-automatic-energy","1","Seguir la carga automática","guided-practice / worked-example","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:full"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-automatic-winding:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-automatic-winding""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.automatic-calendar","lesson.mechanical.automatic-calendar","activity.mechanical.explain-date-change","2","Explicar el cambio de fecha","prediction / guided-practice","2-understand-mechanical-systems","core","mechanism-explanation","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.explain-basic-calendar:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.explain-basic-calendar""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","manual-review","[]","[]","true"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.final-project","lesson.mechanical.final-project","activity.mechanical.introduce-fault","1","Introducir un fallo","guided-practice / guided-practice","5-build-complete-watch","core","capstone-project","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.diagnose-conceptual-interruption:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.diagnose-conceptual-interruption""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.final-project","lesson.mechanical.final-project","activity.mechanical.formulate-hypothesis","2","Formular una hipótesis y una prueba","prediction / guided-practice","5-build-complete-watch","core","capstone-project","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.diagnose-conceptual-interruption:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.diagnose-conceptual-interruption""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.final-project","lesson.mechanical.final-project","activity.mechanical.build-final-project","3","Construir el proyecto final","prediction / mastery-check","5-build-complete-watch","core","capstone-project","[""graduated-hints:6"",""support:independent"",""worked-example"",""graduated-attempts""]","true","false","false","[""evidence.mechanical.document-fidelity-limits:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.document-fidelity-limits""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.final-project","lesson.mechanical.final-project","activity.mechanical.compare-with-8215","4","Comparar el conceptual con el 8215","prediction / transfer","5-build-complete-watch","core","capstone-project","[""graduated-hints:6"",""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.mechanical.compare-conceptual-real:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.compare-conceptual-real""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.mechanical-foundations","route.mechanical.foundations","module.mechanical.final-project","lesson.mechanical.final-project","activity.mechanical.document-limitations","5","Documentar limitaciones y pruebas pendientes","prediction / guided-practice","5-build-complete-watch","core","capstone-project","[""graduated-hints:6"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.mechanical.document-fidelity-limits:human-review""]","false","false","R","R","{""modalities"":[""K"",""V"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.mechanical.document-fidelity-limits""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","partial","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.unidades-y-modelos","lesson.encyclopedia.math-physics-metrology.unidades-y-modelos","activity.encyclopedia.math-physics-metrology.unidades-y-modelos","1","Explicar y transferir: Unidades, escalas y análisis dimensional","guided-practice / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.unidades-y-modelos:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.unidades-y-modelos""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.fuerza-par-energia","lesson.encyclopedia.math-physics-metrology.fuerza-par-energia","activity.encyclopedia.math-physics-metrology.fuerza-par-energia","1","Explicar y transferir: Fuerza, par, trabajo, energía y potencia","guided-practice / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.fuerza-par-energia:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.fuerza-par-energia""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.rotacion-friccion-contacto","lesson.encyclopedia.math-physics-metrology.rotacion-friccion-contacto","activity.encyclopedia.math-physics-metrology.rotacion-friccion-contacto","1","Explicar y transferir: Rotación, inercia, fricción y contacto","guided-practice / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.rotacion-friccion-contacto:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.rotacion-friccion-contacto""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.oscilacion-amortiguamiento","lesson.encyclopedia.math-physics-metrology.oscilacion-amortiguamiento","activity.encyclopedia.math-physics-metrology.oscilacion-amortiguamiento","1","Explicar y transferir: Oscilación, frecuencia, resonancia y amortiguamiento","guided-practice / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.oscilacion-amortiguamiento:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.oscilacion-amortiguamiento""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.medicion-incertidumbre-trazabilidad","lesson.encyclopedia.math-physics-metrology.medicion-incertidumbre-trazabilidad","activity.encyclopedia.math-physics-metrology.medicion-incertidumbre-trazabilidad","1","Explicar y transferir: Medición, incertidumbre y trazabilidad","guided-practice / guided-practice","3-observe-measure-diagnose","core","measurement","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.medicion-incertidumbre-trazabilidad:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.medicion-incertidumbre-trazabilidad""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.tolerancias-y-fiabilidad","lesson.encyclopedia.math-physics-metrology.tolerancias-y-fiabilidad","activity.encyclopedia.math-physics-metrology.tolerancias-y-fiabilidad","1","Explicar y transferir: Tolerancias, capacidad, FMEA y fiabilidad","guided-practice / guided-practice","3-observe-measure-diagnose","core","measurement","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.tolerancias-y-fiabilidad:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.tolerancias-y-fiabilidad""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.toh-normas-dentado","lesson.encyclopedia.math-physics-metrology.toh-normas-dentado","activity.encyclopedia.math-physics-metrology.toh-normas-dentado","1","Explicar y transferir: Normas, perfiles y lectura de tablas relojeras","guided-practice / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.toh-normas-dentado:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.toh-normas-dentado""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.toh-contar-tren","lesson.encyclopedia.math-physics-metrology.toh-contar-tren","activity.encyclopedia.math-physics-metrology.toh-contar-tren","1","Explicar y transferir: Diseño inverso de un tren de conteo","observation-3d / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.toh-contar-tren:answer""]","false","false","K","R","{""modalities"":[""K"",""R""],""primaryModality"":""R"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":false,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":true,""physicalCompetenceClaim"":false,""reviewerRequired"":true,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.toh-contar-tren""],""classificationMethod"":""curated-override"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.toh-oscilador-modelo","lesson.encyclopedia.math-physics-metrology.toh-oscilador-modelo","activity.encyclopedia.math-physics-metrology.toh-oscilador-modelo","1","Explicar y transferir: Modelo dinámico del volante-espiral","observation-3d / guided-practice","2-understand-mechanical-systems","core","calculation","[""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.encyclopedia.math-physics-metrology.toh-oscilador-modelo:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.toh-oscilador-modelo""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.watchmaking-encyclopedia","route.encyclopedia.math-physics-metrology","module.encyclopedia.math-physics-metrology.chicago-cronometria-maquinas","lesson.encyclopedia.math-physics-metrology.chicago-cronometria-maquinas","activity.encyclopedia.math-physics-metrology.chicago-cronometria-maquinas","1","Explicar y transferir: Expediente Chicago VII: de Watch Master y Time-O-Graph al cronocomparador","explanation / transfer","1-understand-watch-as-system","historical-case","calculation","[""support:independent"",""worked-example"",""graduated-attempts""]","true","true","false","[""evidence.encyclopedia.math-physics-metrology.chicago-cronometria-maquinas:answer""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.encyclopedia.math-physics-metrology.chicago-cronometria-maquinas""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.inspection-metrology","route.metrology.physical-digital-bridge","module.metrology.observe-before-measuring","lesson.metrology.observe-before-measuring","activity.metrology.preparar-una-inspeccion","1","Preparar una inspección","guided-practice / guided-practice","3-observe-measure-diagnose","core","inspection","[""graduated-hints:3"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.metrology.preparar-una-inspeccion:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.metrology.preparar-una-inspeccion""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.inspection-metrology","route.metrology.physical-digital-bridge","module.metrology.observe-before-measuring","lesson.metrology.observe-before-measuring","activity.metrology.separar-observacion-e-hipotesis","2","Separar observación e hipótesis","prediction / independent-practice","3-observe-measure-diagnose","core","inspection","[""graduated-hints:3"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.metrology.separar-observacion-e-hipotesis:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.metrology.separar-observacion-e-hipotesis""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.inspection-metrology","route.metrology.physical-digital-bridge","module.metrology.light-magnification-posture","lesson.metrology.light-magnification-posture","activity.metrology.elegir-iluminacion","1","Elegir iluminación","comparison / guided-practice","3-observe-measure-diagnose","core","measurement","[""graduated-hints:3"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.metrology.elegir-iluminacion:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.metrology.elegir-iluminacion""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","keep","[]","[]","false"
"wplab.horology.inspection-metrology","route.metrology.physical-digital-bridge","module.metrology.light-magnification-posture","lesson.metrology.light-magnification-posture","activity.metrology.elegir-aumento","2","Elegir aumento","explanation / independent-practice","3-observe-measure-diagnose","core","measurement","[""graduated-hints:3"",""support:faded"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.metrology.elegir-aumento:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.metrology.elegir-aumento""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","manual-review","[]","[]","true"
"wplab.horology.inspection-metrology","route.metrology.physical-digital-bridge","module.metrology.units-scale-resolution","lesson.metrology.units-scale-resolution","activity.metrology.diferenciar-resolucion-y-precision","1","Diferenciar resolución y precisión","guided-practice / guided-practice","3-observe-measure-diagnose","core","measurement","[""graduated-hints:3"",""support:guided"",""worked-example"",""graduated-attempts""]","false","false","false","[""evidence.metrology.diferenciar-resolucion-y-precision:procedure""]","false","false","K","V","{""modalities"":[""K"",""V""],""primaryModality"":""V"",""knowledgeExplanationRequired"":true,""virtualDemonstrationRequired"":true,""physicalExecutionRequired"":false,""measuredOrReviewedResultRequired"":false,""physicalCompetenceClaim"":false,""reviewerRequired"":false,""measurableAcceptanceCriteria"":[],""evidenceArtifacts"":[""evidence.metrology.diferenciar-resolucion-y-precision""],""classificationMethod"":""explicit-metadata"",""confidence"":""high""}","simulation","normal","normal","aligned","manual-review","[]","[]","true"
